15m_trade_alignment,15m_trend,15m_trend_strength,1h_trade_alignment,1h_trend,1h_trend_strength,4h_parent_found_but_lower_score,4h_parent_found_but_not_nested,4h_parent_found_but_zone_blocked,4h_trade_alignment,4h_trend,4h_trend_strength,accepted_signals,blocked_mtf_zone_by_child_triangle_type,blocked_mtf_zone_by_parent_alignment,blocked_mtf_zone_by_score_bucket,blocked_mtf_zone_by_side,blocked_mtf_zone_by_timeframe,blocked_mtf_zone_details,blocked_mtf_zone_setups,breakout_body_percent,breakout_body_vs_recent_average,breakout_close_position,breakout_distance_beyond_triangle_band,breakout_distance_in_recent_range,breakout_range_vs_recent_average,candles_near_breakout_boundary,child_direction_aligned_with_parent,child_slope_aligned_with_parent,child_triangle_type,close_violation_count,convergence_rate,distance_to_apex,distance_to_nearest_15m_opposite_zone_r,distance_to_nearest_1h_opposite_zone_r,distance_to_nearest_4h_opposite_zone_r,entry_breakouts_found,entry_breakouts_with_1h_only,entry_breakouts_with_1h_parent,entry_breakouts_with_4h_only,entry_breakouts_with_4h_parent,entry_breakouts_with_both_parents,entry_breakouts_without_parent,entry_time,entry_trend_direction,entry_triangles_found,exit_time,local_nested_setups_found,local_trend_direction,local_triangles_found,lower_line_slope,max_violation,mtf_opposite_zone_before_target,mtf_zone_blocks,mtf_zone_context,nested_context,nested_setups_found,no_4h_parent_found,parent_1h_age,parent_1h_child_inside_percent,parent_1h_child_position,parent_1h_child_price_range_overlap_percent,parent_1h_cleanliness,parent_1h_convergence,parent_1h_distance_to_apex,parent_1h_distance_to_lower_boundary,parent_1h_distance_to_upper_boundary,parent_1h_exists,parent_1h_maturity,parent_1h_triangle_type,parent_4h_age,parent_4h_child_inside_percent,parent_4h_child_position,parent_4h_child_price_range_overlap_percent,parent_4h_cleanliness,parent_4h_convergence,parent_4h_distance_to_apex,parent_4h_distance_to_lower_boundary,parent_4h_distance_to_upper_boundary,parent_4h_exists,parent_4h_maturity,parent_4h_triangle_type,parent_child_age_ratio,parent_child_compression_ratio,parent_timeframe_alignment,pnl,pre_breakout_compression,price_vs_15m_ema200,price_vs_15m_ema50,price_vs_1h_ema200,price_vs_1h_ema50,price_vs_4h_ema200,price_vs_4h_ema50,r_multiple,regime_nested_setups_found,regime_trend_direction,regime_triangles_found,rejected_by_absolute_risk,rejected_by_mtf_zone,rejected_by_score,relative_position_at_breakout,score_entry_breakout,score_mtf_zones,score_nested_triangle,score_parent_1h_structure,score_parent_4h_structure,score_risk_quality,score_total,scored_nested_setups,side,symbol,touch_count_lower,touch_count_upper,triangle_age,triangle_cleanliness,triangle_duration,triangle_height,triangle_type,triangle_width,upper_line_slope,wick_violation_count,winner_or_loser,would_be_blocked_by_strict_mtf_zone,would_be_blocked_min_distance_to_entry_r,would_be_blocked_min_distance_to_target_r,would_be_blocked_timeframes,would_be_blocked_zone_kinds
False,bullish,0.004398073249620911,False,bullish,0.02174759416613182,0,0,0,True,bearish,0.08249071741687375,1,{},{},{},{},{},[],0,0.7406367041198534,1.0413375460768866,0.7808988764044821,0.0036638948223765067,0.9913112164296899,1.4060031595576612,3,True,True,descending,0,0.005462368149734536,121.64428312159077,0.2762982689747089,1.725366178428782,2.2526631158455617,4,4,4,0,0,0,0,1742958000000,neutral,5,1743015600000,15,bullish,3,0.0,0.0,True,"[{'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 1.725366178428782, 'distance_to_target_r': 0.2746338215712181}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.2762982689747089, 'distance_to_target_r': 1.7237017310252911}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,5,4,49,0.972972972972973,-0.02298116098969004,0.9873246279987858,15.568762573514062,0.7455783377680366,13138658.549316406,-0.02298116098969004,1.02298116098969,True,1.0,symmetrical,,,,,,,,,,,,,1.3611111111111112,0.21928314290186288,1h_only,1.7665807796490598,-0.13310867733781895,-0.004462411111173514,-0.008802317865505338,0.01779828996499666,-0.004242468571142632,-0.05342134872577653,0.026751463285375143,1.8032792878733153,0,bearish,0,0,0,0,-0.3482678363620093,12.174213020081513,14.0,20.0,0.0,0.0,10.0,56.17421302008151,4,short,ETH,2,2,36,20.0,27900000,28.019999999999982,descending,27900000,-1.9749103942653113e-07,0,winner,True,0.2762982689747089,0.2746338215712181,"['15m', '1h']",['support']
True,bearish,0.007676502007836693,False,bullish,0.004162343098906189,0,0,0,True,bearish,0.07419451588035136,1,{},{},{},{},{},[],0,0.47028862478776484,0.4422800574804394,0.9202037351443091,0.004881550408723965,1.5622006227047625,0.9404438767364077,6,True,True,ascending,0,0.008097379329726644,48.90455531453415,0.065653298835704,0.24935316946959957,0.4560155239327256,3,3,3,0,0,0,0,1743121800000,bearish,4,1743136200000,16,neutral,4,4.802083333333308e-07,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.4560155239327256, 'distance_to_target_r': 1.5439844760672743}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.24935316946959957, 'distance_to_target_r': 1.7506468305304004}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.065653298835704, 'distance_to_target_r': 1.934346701164296}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,4,3,54,1.0,0.24832091195094322,1.0,9.7175906911339,0.4689688715953313,139762289.9814453,0.24832091195094322,0.7516790880490568,True,1.0,descending,,,,,,,,,,,,,1.255813953488372,0.3863813229571989,1h_only,1.7816122195749053,0.16549502050381404,-0.01457384686631602,-0.007062647307554015,-0.006380676305898003,-0.01047314616487538,-0.07442151797931917,-0.00617255771011227,1.8153494051980805,0,bearish,0,0,0,0,-0.46291121460781226,13.594821368603727,8.0,20.0,15.0,0.0,10.0,66.59482136860373,3,short,ETH,2,2,43,20.0,28800000,39.72000000000003,ascending,28800000,0.0,0,winner,True,0.065653298835704,1.5439844760672743,"['15m', '1h', '4h']",['support']
True,bearish,0.00868078587909706,False,bullish,0.0029580883883290323,0,0,0,True,bearish,0.07383260943788572,1,{},{},{},{},{},[],0,0.6056338028169013,8.182792816939163,0.6056338028169013,0.028115715088733628,7.507370678102394,13.511123023318156,3,True,True,descending,0,0.005811274096554899,102.14603481624556,,0.27012590614269416,,5,5,5,0,0,0,0,1743137100000,bearish,5,1743372000000,15,neutral,3,0.0,0.0,True,"[{'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.27012590614269416, 'distance_to_target_r': 1.7298740938573058}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone,nested child aligned with parent,5,5,50,0.9818181818181818,-1.065291238776239,0.9849037889307677,11.75189737827103,0.5845410628019329,87381818.18188477,-1.065291238776239,2.065291238776239,True,1.0,descending,,,,,,,,,,,,,0.9259259259259259,0.3386781786411773,1h_only,1.8947733280684649,0.22671102661595954,-0.041404898381790955,-0.03336114965689807,-0.008034652047855362,-0.010936880904006019,-0.07546771755235404,-0.0077350886619902415,1.9271549095488145,0,bearish,0,0,0,0,-2.598945265529889,13.404929577464788,16.0,20.0,15.0,0.0,10.0,74.40492957746478,5,short,ETH,2,2,54,20.0,44100000,32.950000000000045,descending,44100000,-2.344671201814092e-07,0,winner,True,0.27012590614269416,1.7298740938573058,['1h'],['support']
True,bearish,0.0028149709835252642,True,bearish,0.04475801514590122,0,0,0,True,bearish,0.1029804780364237,1,{},{},{},{},{},[],0,0.8693424423569626,1.1169016402435683,0.8693424423569626,0.0040258857003300265,0.806626803445065,1.284766032146576,2,False,True,symmetrical,0,0.017088097373769432,11.35880398671111,0.11135291984040327,,,3,3,3,0,0,0,0,1743454800000,bearish,4,1743484500000,8,bearish,2,1.2866666666666711e-06,0.0,True,"[{'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.11135291984040327, 'distance_to_target_r': 1.8886470801595967}]",4h favorable zone; 1h favorable zone; 15m favorable zone; 15m opposite zone before target,nested child acceptable with parent,4,3,36,0.9666666666666667,0.5950481564354502,0.988419198590929,17.576901432838397,0.12823013164310076,737110266.159668,0.5950481564354502,0.40495184356454983,True,1.0,ascending,,,,,,,,,,,,,1.2413793103448276,0.7403705509507562,1h_only,-1.0804147986847965,0.34732547597461083,-0.00623328615003671,-0.0034455002127412593,-0.048222319070898245,-0.005872819440369659,-0.1296704626498303,-0.04398582638590687,-1.0967653967786892,0,bearish,0,0,0,0,-0.43006727113190873,13.048862709333621,18.0,14.0,15.0,0.0,10.0,70.04886270933362,3,short,ETH,2,2,29,20.0,18000000,60.74000000000001,symmetrical,18000000,-3.85555555555546e-07,0,loser,True,0.11135291984040327,1.8886470801595967,['15m'],['support']
True,bullish,0.008166530862386613,False,bearish,0.013034232085483745,0,0,0,False,bearish,0.09168779576265004,1,{},{},{},{},{},[],0,0.34630170690450546,1.784539799516616,0.801322466553897,0.007877997914494212,1.1973533024287704,5.153136019652113,0,True,True,ascending,0,0.01658090676278098,13.433678941723315,1.533640907343334,0.0021145713187260165,15.21299500192234,1,1,1,0,0,0,0,1743624900000,bullish,1,1743625800000,4,neutral,4,1.8281045751634004e-06,0.0,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.0021145713187260165, 'distance_to_target_r': 1.997885428681274}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 1.533640907343334, 'distance_to_target_r': 0.46635909265666614}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,1,57,0.9629629629629629,1.215891280163189,0.9840358580939851,18.606767602692212,0.5709845930040329,125359629.4152832,1.215891280163189,-0.215891280163189,True,1.0,symmetrical,,,,,,,,,,,,,2.1923076923076925,0.4290154069959671,1h_only,-1.0368953303686443,0.35619382571316527,0.03197600271457102,0.023351539909826968,0.006601168146200376,0.019983632102917648,-0.0788047594854484,0.0061795401344570955,-1.0537430298119954,0,bearish,0,0,0,0,1.6836376217597189,12.582769491004147,14.0,20.0,15.0,0.0,10.0,71.58276949100414,1,long,ETH,2,2,26,20.0,15300000,64.88000000000011,ascending,15300000,0.0,0,loser,True,0.0021145713187260165,0.46635909265666614,"['15m', '1h']",['resistance']
False,bullish,0.008109500467725355,True,bearish,0.013034232085483745,0,0,0,True,bearish,0.09168779576265004,1,{},{},{},{},{},[],0,0.7018963337547414,1.5044439627140658,0.8720606826801529,0.015337202891637853,1.5785950191912788,2.143399089529584,2,True,True,ascending,0,0.015396556279725195,11.433678941723315,0.27242386316228473,0.0953274926992059,0.2707551105548603,1,1,1,0,0,0,0,1743626700000,neutral,1,1743683400000,4,neutral,4,1.8281045751634004e-06,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.2707551105548603, 'distance_to_target_r': 1.7292448894451398}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.0953274926992059, 'distance_to_target_r': 1.9046725073007942}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.27242386316228473, 'distance_to_target_r': 1.7275761368377152}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,1,57,0.9310344827586207,0.29180804469683197,0.9689977413984362,18.606767602692212,0.5709845930040329,125359629.4152832,0.29180804469683197,0.708191955303168,True,1.0,symmetrical,,,,,,,,,,,,,2.0357142857142856,0.4290154069959671,1h_only,1.8515688153975507,-0.5077466702908391,-0.0017953046250485105,-0.009810827990972992,0.006601168146200376,0.019983632102917648,-0.0788047594854484,0.0061795401344570955,1.883638376519881,0,bearish,0,0,0,0,-1.5484052532832817,14.520227560050573,8.0,20.0,15.0,0.0,10.0,67.52022756005057,1,short,ETH,2,2,28,20.0,15300000,64.88000000000011,ascending,15300000,0.0,0,winner,True,0.0953274926992059,1.7275761368377152,"['15m', '1h', '4h']",['support']
False,bearish,0.009112286628744944,False,bearish,0.028457115605635488,0,0,0,False,bearish,0.09961524864378646,1,{},{},{},{},{},[],0,0.443134535367534,0.8575454606454908,0.45214979195561367,0.004840484048404816,1.1809702744413817,1.935180836073284,5,True,True,ascending,0,0.006488095238095202,53.412844036697834,0.09606587374199549,0.3607044830741073,2.993595608417201,1,1,1,0,0,0,0,1743755400000,neutral,1,1743763500000,1,bearish,1,5.589743589743559e-07,0.002527001069451983,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.3607044830741073, 'distance_to_target_r': 1.6392955169258927}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.09606587374199549, 'distance_to_target_r': 1.9039341262580045}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,1,27,0.9767441860465116,1.019186330424145,0.9803100851991284,15.556207631237926,0.459589743589743,63694532.470458984,1.019186330424145,-0.019186330424145078,True,1.0,symmetrical,,,,,,,,,,,,,0.6428571428571429,0.49230769230769234,1h_only,-1.0443237253847184,0.012138188608777911,0.004424609482070796,0.013702629172068104,-0.02809744603826614,-0.0004524154013326731,-0.1139809783565493,-0.028209798371603756,-1.0604141949750603,0,bearish,0,0,0,0,1.3274934157792246,11.615095004646006,14.0,20.0,0.0,0.0,10.0,55.61509500464601,1,long,ETH,2,2,42,15.736499465274008,23400000,48.0,ascending,23400000,0.0,3,loser,True,0.09606587374199549,1.6392955169258927,"['15m', '1h']",['resistance']
True,bearish,0.008208169488753289,True,bearish,0.028407835596922275,0,0,0,True,bearish,0.09961524864378646,1,{},{},{},{},{},[],0,0.5836035201482148,1.2735634507504827,0.8550254747568262,0.010715290816604968,1.9338454540859853,2.182240865214525,2,True,True,ascending,0,0.005320100870414023,120.28746177370135,0.23997071742313486,0.2035139092240132,0.2035139092240132,3,3,3,0,0,0,0,1743766200000,bearish,3,1743963300000,3,bearish,1,4.5416666666666414e-07,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.2035139092240132, 'distance_to_target_r': 1.7964860907759868}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.2035139092240132, 'distance_to_target_r': 1.7964860907759868}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.23997071742313486, 'distance_to_target_r': 1.760029282576865}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,3,3,30,0.7692307692307693,-0.04938876318698244,0.8264846851772427,15.556207631237926,0.459589743589743,52894532.470458984,-0.04938876318698244,1.0493887631869825,True,1.0,symmetrical,,,,,,,,,,,,,0.7894736842105263,0.6635897435897441,1h_only,1.8941523856784586,-0.38340158997831386,-0.028025207584207124,-0.020208298257336055,-0.04547423123845995,-0.018869896448228785,-0.1139809783565493,-0.028209798371603756,1.9253783310109993,0,bearish,0,0,0,0,-0.3891289978135885,14.207966651227387,8.0,20.0,15.0,0.0,10.0,67.2079666512274,3,short,ETH,2,2,38,20.0,28800000,64.70000000000005,ascending,28800000,0.0,0,winner,True,0.2035139092240132,1.760029282576865,"['15m', '1h', '4h']",['support']
True,bearish,0.02385116634308842,True,bearish,0.08840531982995968,0,0,0,True,bearish,0.14335104078653232,1,{},{},{},{},{},[],0,0.6819338422391817,0.4981875638999818,0.7900763358778483,0.01471214782934232,2.186758372835158,0.7305511664652762,3,True,True,symmetrical,0,0.030274414264401077,-1.4579180509413163,0.8036786786786856,,,1,1,1,0,0,0,0,1744095600000,bearish,1,1744124400000,1,bearish,1,2.849629629629632e-06,0.0005959261639943347,True,"[{'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.8036786786786856, 'distance_to_target_r': 1.1963213213213144}]",4h favorable zone; 1h favorable zone; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,1,24,1.0,0.5163336959638551,1.0,17.488778015091814,0.6594301221166896,19185185.185302734,0.5163336959638551,0.48366630403614486,True,1.0,symmetrical,,,,,,,,,,,,,1.0434782608695652,0.34056987788331045,1h_only,1.8023787250450005,0.18551311240407797,-0.022111577133532512,0.0012411506287512974,-0.09925377407960878,-0.02132080799751268,-0.19877195661162161,-0.09480397035544241,1.8285710496497218,0,bearish,0,0,0,0,-23527333333333.445,14.21278625954193,18.0,20.0,15.0,0.0,10.0,77.21278625954193,1,short,ETH,2,2,23,18.702036918002833,13500000,77.80999999999995,symmetrical,13500000,-1.1637037037037065e-06,1,winner,True,0.8036786786786856,1.1963213213213144,['15m'],['support']
True,bullish,0.002882732907877943,False,bearish,0.04266178168429328,0,0,0,False,bearish,0.16746972099217267,1,{},{},{},{},{},[],0,0.4227642276422749,0.3123826687692312,0.9593495934959244,0.008608425368259901,2.0189838935674556,0.7389051588195303,5,True,True,symmetrical,0,0.007444960470805102,27.223809523809678,0.14747003994674,0.5252996005326305,12.735685752330246,1,1,1,0,0,0,0,1744442100000,bullish,1,1744465500000,1,bearish,1,1.1111111111111218e-07,0.0028412773715937776,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.5252996005326305, 'distance_to_target_r': 1.4747003994673695}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.14747003994674, 'distance_to_target_r': 1.85252996005326}]",1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,1,42,1.0,0.6585399661783494,1.0,17.358192379976106,0.7077246922242765,38495502.478515625,0.6585399661783494,0.3414600338216505,True,1.0,symmetrical,,,,,,,,,,,,,0.6268656716417911,0.32225553358423303,1h_only,1.8207589099575001,0.008226144181868511,0.010287003913610038,0.007353200949814731,-0.03263102698370912,0.00901051818902232,-0.1755375230449554,-0.043466558502376795,1.8438467322555394,0,bearish,0,0,0,0,1.9209958602996617,13.634146341463367,8.0,20.0,0.0,0.0,10.0,51.634146341463364,1,long,ETH,2,2,67,16.579361314203112,42300000,50.52000000000021,symmetrical,42300000,-4.846335697399527e-07,2,winner,True,0.14747003994674,1.4747003994673695,"['15m', '1h']",['resistance']
True,bullish,0.012220783179530377,False,bearish,0.03364904039766949,0,0,0,False,bearish,0.16139334764483065,1,{},{},{},{},{},[],0,0.5980392156862724,1.654286051173204,0.6368286445012801,0.02007211763020721,3.800259403372238,2.7661832331093015,2,True,True,ascending,0,0.015691708617635178,7.236530292868338,3.1808930425752764,3.705919003115259,6.640498442367589,2,1,1,0,0,0,1,1744466400000,bullish,2,1744551000000,1,neutral,1,1.2425000000000006e-06,0.0012114797258160179,False,[],1h favorable zone; 15m favorable zone,nested child aligned with parent,1,2,49,0.5208333333333334,1.9071351824585123,0.6766025570032087,17.358192379976106,0.7077246922242765,13295502.478515625,1.9071351824585123,-0.9071351824585123,True,1.0,symmetrical,,,,,,,,,,,,,1.0425531914893618,0.3868724883587427,1h_only,-1.037982291916067,-0.8652027027026952,0.04431862141478726,0.031158572078471503,0.008389047090078705,0.04380679336158799,-0.1518746293476655,-0.01737054835637475,-1.0492096672227562,0,bearish,0,0,0,0,4.9828230714571875,13.476342710997434,14.0,20.0,15.0,0.0,10.0,72.47634271099744,1,long,ETH,2,2,47,16.39426013709199,36000000,60.65000000000009,ascending,36000000,0.0,3,loser,False,,,[],[]
False,bearish,0.0003704023086862682,False,bearish,0.013475953382446958,0,1,0,False,bearish,0.14992124842165475,1,{},{},{},{},{},[],0,0.4968750000000029,0.18845561218442966,0.7609375000000077,0.006494822675961614,0.6100361502903907,0.37928173521394426,2,True,True,symmetrical,0,0.02953298800158758,2.6257753273604294,0.2928039702233213,0.7568238213399465,14.990488006617001,1,1,1,0,0,0,0,1744587000000,bearish,1,1744597800000,2,bearish,2,8.076388888888807e-07,0.0012522618220575756,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.7568238213399465, 'distance_to_target_r': 1.2431761786600535}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.2928039702233213, 'distance_to_target_r': 1.7071960297766786}]",1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,0,56,0.9565217391304348,0.36209665758127607,0.9971758587088658,16.00621826327346,0.3542358483280554,313098757.357666,0.36209665758127607,0.6379033424187239,True,1.0,symmetrical,,,,,,,,,,,,,2.5454545454545454,0.6898602208664756,1h_only,1.7852618012136905,0.2942633308061685,-0.003960925126275661,-0.003593315653932727,-0.022717364965134212,-0.009674967265179801,-0.14480710634539606,-0.019036178762846356,1.806467517201918,0,bearish,1,0,0,0,2.0807086614173174,13.334765625000045,8.0,20.0,0.0,0.0,10.0,51.334765625000045,1,long,ETH,2,2,22,18.37386908897121,14400000,89.32999999999993,symmetrical,14400000,-3.2229166666666723e-06,1,winner,True,0.2928039702233213,1.2431761786600535,"['15m', '1h']",['resistance']
True,bullish,0.0032667938639257487,False,bearish,0.0115914587746494,0,1,0,False,bearish,0.14816018896643304,1,{},{},{},{},{},[],0,0.45007800312012564,0.4557301950872744,0.07332293291732131,0.0042651087638179855,0.5483222251250177,1.012558249743301,0,True,True,symmetrical,0,0.01141211736756349,27.285558583106194,0.2039828773497079,3.3824678950307083,6.012283640424341,1,1,1,0,0,0,0,1744599600000,bullish,1,1744762500000,2,neutral,2,9.192307692307689e-07,0.0016999658680175093,True,"[{'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.2039828773497079, 'distance_to_target_r': 1.7960171226502921}]",1h favorable zone; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,0,60,0.972972972972973,0.8349566603172556,0.9866795895923333,16.11984191859622,0.3101397791335244,395606474.1035156,0.8349566603172556,0.1650433396827444,True,1.0,symmetrical,,,,,,,,,,,,,1.6666666666666667,0.6898602208664756,1h_only,-1.0335830548183667,-0.1891588138670388,0.019250290884899934,0.015867775664101025,0.007694272079924014,0.01960390497846265,-0.13956648473818822,-0.013850135373840056,-1.0439742666099319,0,bearish,1,0,0,0,1.180251253270491,6.3730921628876365,12.0,20.0,15.0,0.0,10.0,63.37309216288764,1,long,ETH,2,2,36,18.150017065991246,23400000,89.32999999999993,symmetrical,23400000,-6.491452991453015e-07,1,loser,True,0.2039828773497079,1.7960171226502921,['15m'],['resistance']
False,bearish,0.0029016714458942345,False,bearish,0.011414956539801988,0,0,0,False,bearish,0.12282668119417557,1,{},{},{},{},{},[],0,0.7555555555555505,1.1925640126271477,0.9644444444444515,0.0037376138136636355,1.0356015433181356,1.5783935461241767,7,True,True,descending,0,0.02111363752927697,3.6639676113361475,0.7794822627037449,0.48801534036434463,9.799616490891601,1,1,1,0,0,0,0,1744938900000,bearish,3,1744953300000,3,bearish,1,0.0,0.0,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.48801534036434463, 'distance_to_target_r': 1.5119846596356554}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.7794822627037449, 'distance_to_target_r': 1.220517737296255}]",1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,3,1,33,0.9333333333333333,0.46322619766274004,0.9960076099674715,20.0,0.31916268251712127,159587854.25097656,0.46322619766274004,0.5367738023372599,True,1.0,ascending,,,,,,,,,,,,,1.1379310344827587,0.5212559762243196,1h_only,-1.1977146096132412,0.11472970738964217,-0.004366925118728715,-0.0014822071513128643,-0.019155651381176697,-0.008049480128421549,-0.12185730069250411,-0.015690292079571733,-1.2110202053480794,0,bearish,0,0,0,0,2.3049723756905753,12.973087387162167,8.0,20.0,0.0,0.0,10.0,50.97308738716217,1,long,ETH,2,2,29,20.0,18000000,40.340000000000146,descending,18000000,-1.3722222222222247e-06,0,loser,True,0.48801534036434463,1.220517737296255,"['15m', '1h']",['resistance']
False,bearish,0.004109122705044687,False,bearish,0.011701538469753239,0,0,0,False,bearish,0.1212367535867072,1,{},{},{},{},{},[],0,0.7461928934010188,0.6674991485980377,0.9162436548223547,0.005014453282201406,1.7970798263680883,0.8945396753320599,10,True,True,descending,0,0.020418877099911827,6.464140730716736,0.5469090909090896,0.3258181818181831,7.3890909090909025,4,4,4,0,0,0,0,1744964100000,bearish,4,1745083800000,4,bearish,1,0.0,0.00025858229550634285,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.3258181818181831, 'distance_to_target_r': 1.6741818181818169}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.5469090909090896, 'distance_to_target_r': 1.4530909090909103}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,4,4,40,0.9333333333333333,0.29723709805240334,0.9891195660753932,20.0,0.49941852952577903,90276636.48120117,0.29723709805240334,0.7027629019475966,True,1.0,ascending,,,,,,,,,,,,,1.3793103448275863,0.16126114485075593,1h_only,1.6505046715449998,0.08166376306618783,-0.0021921381901456316,0.0019158318810077457,-0.015240195443960158,-0.0037603216638889547,-0.11939968978497151,-0.014149145642793015,1.670863831550175,0,bearish,0,0,0,0,4.479589700649139,14.68591370558383,14.0,20.0,0.0,0.0,10.0,58.68591370558383,4,long,ETH,2,2,29,17.87070885224683,18900000,12.480000000000018,descending,18900000,-3.910052910052963e-07,2,winner,True,0.3258181818181831,1.4530909090909103,"['15m', '1h']",['resistance']
True,bullish,0.004017019611839339,False,bearish,0.00623268408063102,0,0,0,False,bearish,0.11169651178717875,1,{},{},{},{},{},[],0,0.4778728151729256,2.8912138598267285,0.48902937895128024,0.0067049391393047345,2.4254696816289707,6.050174372820305,9,True,True,ascending,0,0.0020878365101196484,297.01176470591645,0.18185533306089255,0.3637106661217851,2.8381691867592957,2,0,0,2,2,0,0,1745084700000,bullish,4,1745133300000,0,bearish,0,4.970760233917597e-08,0.0006309733357383825,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.3637106661217851, 'distance_to_target_r': 1.636289333878215}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.18185533306089255, 'distance_to_target_r': 1.8181446669391075}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,4,0,,,,,,,,,,,,,18,0.9655172413793104,1.0680095402271688,0.9777638142624486,18.8551691661367,0.31916268251712127,42226396.76123047,1.0680095402271688,-0.06800954022716885,True,1.0,ascending,0.6428571428571429,0.18787957100400499,4h_only,-1.0835365629938671,-0.3741987179487172,0.014814741885189386,0.010694614241154365,-0.0031594535344751096,0.0030726288897486853,-0.09867249213624518,0.0022268332122648005,-1.095072391019914,4,bearish,1,0,0,0,1.811296839103222,12.201097062104855,14.0,20.0,0.0,0.0,10.0,56.20109706210486,2,long,ETH,2,2,28,18.68451333213081,17100000,14.539999999999964,ascending,17100000,0.0,1,loser,True,0.18185533306089255,1.636289333878215,"['15m', '1h']",['resistance']
