time,equity
1771758000000,1029.1074918916422
1771761600000,1029.1074918916422
1771765200000,1029.1074918916422
1771768800000,1029.1074918916422
1771772400000,1029.1074918916422
1771776000000,1029.1074918916422
1771779600000,1029.1074918916422
1771783200000,1029.1074918916422
1771786800000,1029.1074918916422
1771790400000,1029.1074918916422
1771794000000,1029.1074918916422
1771797600000,1029.1074918916422
1771801200000,1029.1074918916422
1771804800000,1029.1074918916422
1771808400000,1029.1074918916422
1771812000000,1029.1074918916422
1771815600000,1029.1074918916422
1771819200000,1029.1074918916422
1771822800000,1029.1074918916422
1771826400000,1029.1074918916422
1771830000000,1029.1074918916422
1771833600000,1029.1074918916422
1771837200000,1029.1074918916422
1771840800000,1029.1074918916422
1771844400000,1029.1074918916422
1771848000000,1029.1074918916422
1771851600000,1029.1074918916422
1771855200000,1029.1074918916422
1771858800000,1029.1074918916422
1771862400000,1029.1074918916422
1771866000000,1029.1074918916422
1771869600000,1029.1074918916422
1771873200000,1029.1074918916422
1771876800000,1029.1074918916422
1771880400000,1029.1074918916422
1771884000000,1029.1074918916422
1771887600000,1029.1074918916422
1771891200000,1029.1074918916422
1771894800000,1029.1074918916422
1771898400000,1029.1074918916422
1771902000000,1029.1074918916422
1771905600000,1039.1583089740366
1771909200000,1039.1583089740366
1771912800000,1039.1583089740366
1771916400000,1039.1583089740366
1771920000000,1039.1583089740366
1771923600000,1039.1583089740366
1771927200000,1039.1583089740366
1771930800000,1039.1583089740366
1771934400000,1039.1583089740366
1771938000000,1039.1583089740366
1771941600000,1039.1583089740366
1771945200000,1039.1583089740366
1771948800000,1039.1583089740366
1771952400000,1039.1583089740366
1771956000000,1039.1583089740366
1771959600000,1039.1583089740366
1771963200000,1039.1583089740366
1771966800000,1039.1583089740366
1771970400000,1039.1583089740366
1771974000000,1039.1583089740366
1771977600000,1039.1583089740366
1771981200000,1039.1583089740366
1771984800000,1039.1583089740366
1771988400000,1039.1583089740366
1771992000000,1039.1583089740366
1771995600000,1039.1583089740366
1771999200000,1039.1583089740366
1772002800000,1039.1583089740366
1772006400000,1039.1583089740366
1772010000000,1039.1583089740366
1772013600000,1039.1583089740366
1772017200000,1039.1583089740366
1772020800000,1039.1583089740366
1772024400000,1039.1583089740366
1772028000000,1039.1583089740366
1772031600000,1039.1583089740366
1772035200000,1039.1583089740366
1772038800000,1039.1583089740366
1772042400000,1039.1583089740366
1772046000000,1039.1583089740366
1772049600000,1039.1583089740366
1772053200000,1039.1583089740366
1772056800000,1039.1583089740366
1772060400000,1039.1583089740366
1772064000000,1039.1583089740366
1772067600000,1039.1583089740366
1772071200000,1039.1583089740366
1772074800000,1039.1583089740366
1772078400000,1039.1583089740366
1772082000000,1039.1583089740366
1772085600000,1039.1583089740366
1772089200000,1039.1583089740366
1772092800000,1039.1583089740366
1772096400000,1039.1583089740366
1772100000000,1039.1583089740366
1772103600000,1039.1583089740366
1772107200000,1039.1583089740366
1772110800000,1039.1583089740366
1772114400000,1039.1583089740366
1772118000000,1039.1583089740366
1772121600000,1039.1583089740366
1772125200000,1039.1583089740366
1772128800000,1039.1583089740366
1772132400000,1039.1583089740366
1772136000000,1039.1583089740366
1772139600000,1039.1583089740366
1772143200000,1039.1583089740366
1772146800000,1039.1583089740366
1772150400000,1039.1583089740366
1772154000000,1039.1583089740366
1772157600000,1039.1583089740366
1772161200000,1039.1583089740366
1772164800000,1039.1583089740366
1772168400000,1039.1583089740366
1772172000000,1039.1583089740366
1772175600000,1039.1583089740366
1772179200000,1039.1583089740366
1772182800000,1039.1583089740366
1772186400000,1039.1583089740366
1772190000000,1039.1583089740366
1772193600000,1039.1583089740366
1772197200000,1039.1583089740366
1772200800000,1039.1583089740366
1772204400000,1039.1583089740366
1772208000000,1039.1583089740366
1772211600000,1039.1583089740366
1772215200000,1039.1583089740366
1772218800000,1039.1583089740366
1772222400000,1039.1583089740366
1772226000000,1039.1583089740366
1772229600000,1039.1583089740366
1772233200000,1039.1583089740366
1772236800000,1039.1583089740366
1772240400000,1039.1583089740366
1772244000000,1039.1583089740366
1772247600000,1039.1583089740366
1772251200000,1039.1583089740366
1772254800000,1039.1583089740366
1772258400000,1039.1583089740366
1772262000000,1039.1583089740366
1772265600000,1039.1583089740366
1772269200000,1039.1583089740366
1772272800000,1039.1583089740366
